	version_1	version_2	version_3
4310	8350.t04380	9629.t04396	11667.t04374
4311	8350.t04381	9629.t04397	11667.t04375
4312	8350.t04382	9629.t04398	11667.t04376
4313	8350.t04383	9629.t04399	11667.t04377
4314	8350.t04384	9629.t04400	11667.t04378
4315	8350.t04385	9629.t04401	11667.t04379
4316	8350.t04386	9629.t04402	11667.t04380
4317	8350.t04387	9629.t04403	11667.t04381
4318	8350.t04388	9629.t04404	11667.t04382
4319	8350.t04389	9629.t04405	11667.t04383
4320	8350.t04390	9629.t04406	11667.t04384
4321	8350.t04391	9629.t04407	11667.t04385
4322	8350.t04392	9629.t04408	11667.t04386
4323	8350.t04393	9629.t04409	11667.t04387
4324	8350.t04394	9629.t04410	11667.t04388
4325	8350.t04395	9629.t04411	11667.t04389
4326	8350.t04396	9629.t04412	11667.t04390
4327	8350.t04397	9629.t04413	11667.t04391
4328	8350.t04398	9629.t04414	11667.t04392
4329	8350.t04399	9629.t04415	11667.t04393
4330	8350.t04400	9629.t04416	11667.t04394
4331	8350.t04401	9629.t04417	11667.t04395
4332	8350.t04402	9629.t04418	11667.t04396
4333	8350.t04403	9629.t04419	11667.t04397
4334	8350.t04404	9629.t04420	11667.t04398
4335	8350.t04405	9629.t04421	11667.t04399
4336	8350.t04406	9629.t04422	11667.t04400
4337	8350.t04407	9629.t04423	11667.t04401
4338	8350.t04408	9629.t04424	11667.t04402
4339	8350.t04409	9629.t04425	11667.t04403
4340	8350.t04410	9629.t04426	11667.t04404
4341	8350.t04411	9629.t04427	11667.t04405
4342	8350.t04412	9629.t04428	11667.t04406
4343	8350.t04413	9629.t04429	11667.t04407
4344	8350.t04414	9629.t04430	11667.t04408
4345	8350.t04415	9629.t04431	11667.t04409
4346	8350.t04416	9629.t04432	11667.t04410
4347	8350.t04417	9629.t04433	11667.t04411
4348	8350.t04418	9629.t04434	11667.t04412
4349	8350.t04419	9629.t04435	11667.t04413
4350	8350.t04420	9629.t04436	11667.t04414
4351	8350.t04422		
4352	8350.t04423	9629.t04439	11667.t04417
4353	8350.t04424	9629.t04440	11667.t04418
4354	8350.t04425	9629.t04441	11667.t04419
4355	8350.t04426	9629.t04442	11667.t04420
4356	8350.t04427	9629.t04443	11667.t04421
4357	8350.t04428	9629.t04444	11667.t04422
4358	8350.t04429	9629.t04445	11667.t04423
4359	8350.t04430	9629.t04446	11667.t04424
4360	8350.t04431	9629.t04447	11667.t04425
4361	8350.t04432	9629.t04448	11667.t04426
4362	8350.t04433	9629.t04449	11667.t04427
4363	8350.t04434	9629.t04450	11667.t04428
4364	8350.t04435	9629.t04451	11667.t04429
4365	8350.t04436	9629.t04452	11667.t04430
4366	8350.t04437	9629.t04453	11667.t04431
4367	8350.t04438	9629.t04454	11667.t04432
4368	8350.t04439	9629.t04455	11667.t04433
4369	8350.t04440	9629.t04456	11667.t04434
4370	8350.t04441	9629.t04457	11667.t04435
4371	8350.t04442	9629.t04458	11667.t04436
4372	8350.t04443	9629.t04459	11667.t04437
4373	8350.t04444	9629.t04460	11667.t04438
4374	8350.t04445	9629.t04461	11667.t04439
4375	8350.t04446	9629.t04462	11667.t04440
4376	8350.t04447	9629.t04463	11667.t04441
4377	8350.t04448	9629.t04464	11667.t04442
4378	8350.t04449	9629.t04465	11667.t04443
4379	8350.t04450	9629.t04466	11667.t04444
4380	8350.t04451	9629.t04467	11667.t04445
4381	8350.t04452	9629.t04468	11667.t04446
4382	8350.t04453	9629.t04469	11667.t04447
4383	8350.t04454	9629.t04470	11667.t04448
4384	8350.t04455	9629.t04471	11667.t04449
4385	8350.t04456	9629.t04472	11667.t04450
4386	8350.t04457	9629.t04473	11667.t04451
4387	8350.t04458	9629.t04474	11667.t04452
4388	8350.t04459	9629.t04475	11667.t04453
4389	8350.t04460	9629.t04476	11667.t04454
4390	8350.t04461	9629.t04477	11667.t04455
4391	8350.t04462	9629.t04478	11667.t04456
4392	8350.t04463	9629.t04479	11667.t04457
4393	8350.t04464	9629.t04480	11667.t04458
4394	8350.t04465	9629.t04481	11667.t04459
4395	8350.t04466	9629.t04482	11667.t04460
4396	8350.t04467	9629.t04483	11667.t04461
4397	8350.t04468	9629.t04484	11667.t04462
4398	8350.t04469	9629.t04485	11667.t04463
4399	8350.t04470	9629.t04486	11667.t04464
4400	8350.t04472	9629.t04487	11667.t04465
4401	8350.t04473	9629.t04488	11667.t04466
4402	8350.t04474	9629.t04489	11667.t04467
4403	8350.t04475	9629.t04490	11667.t04468
4404	8350.t04476	9629.t04491	11667.t04469
4405	8350.t04477	9629.t04492	11667.t04470
4406	8350.t04478	9629.t04493	11667.t04471
4407	8350.t04479	9629.t04494	11667.t04472
4408	8350.t04480	9629.t04495	11667.t04473
4409	8350.t04481	9629.t04496	11667.t04474
4410	8350.t04482	9629.t04497	11667.t04475
4411	8350.t04483	9629.t04498	11667.t04476
4412	8350.t04484	9629.t04499	11667.t04477
4413	8350.t04485	9629.t04500	11667.t04478
4414	8350.t04486	9629.t04501	11667.t04479
4415	8350.t04487	9629.t04502	11667.t04480
4416	8350.t04488	9629.t04503	11667.t04481
4417	8350.t04489	9629.t04504	11667.t04482
4418	8350.t04490	9629.t04505	11667.t04483
4419	8350.t04491	9629.t04506	11667.t04484
4420	8350.t04492	9629.t04507	11667.t04485
4421	8350.t04493	9629.t04508	11667.t04486
4422	8350.t04494	9629.t04509	11667.t04487
4423	8350.t04495	9629.t04510	11667.t04488
4424	8350.t04496	9629.t04511	11667.t04489
4425	8350.t04497	9629.t04512	11667.t04490
4426	8350.t04498	9629.t04513	11667.t04491
4427	8350.t04499	9629.t04514	11667.t04492
4428	8350.t04500	9629.t04515	11667.t04493
4429	8350.t04501	9629.t04516	11667.t04494
4430	8350.t04502	9629.t04517	11667.t04495
4431	8350.t04503	9629.t04518	11667.t04496
4432	8350.t04504	9629.t04519	11667.t04497
4433	8350.t04505	9629.t04520	11667.t04498
4434	8350.t04506	9629.t04521	11667.t04499
4435	8350.t04507	9629.t04522	11667.t04500
4436	8350.t04508	9629.t04523	11667.t04501
4437	8350.t04509	9629.t04524	11667.t04502
4438	8350.t04510	9629.t04525	11667.t04503
4439	8350.t04511	9629.t04526	11667.t04504
4440	8350.t04512	9629.t04527	11667.t04505
4441	8350.t04513	9629.t04528	11667.t04506
4442	8350.t04514	9629.t04529	11667.t04507
4443	8350.t04515	9629.t04530	11667.t04508
4444	8350.t04516	9629.t04531	11667.t04509
4445	8350.t04517	9629.t04532	11667.t04510
4446	8350.t04518	9629.t04533	11667.t04511
4447	8350.t04519	9629.t04534	11667.t04512
4448	8350.t04520	9629.t04535	11667.t04513
4449	8350.t04521	9629.t04536	11667.t04514
4450	8350.t04522	9629.t04537	11667.t04515
4451	8350.t04523	9629.t04538	11667.t04516
4452	8350.t04524	9629.t04539	11667.t04517
4453	8350.t04525	9629.t04540	11667.t04518
4454	8350.t04526	9629.t04541	11667.t04519
4455	8350.t04527	9629.t04542	11667.t04520
4456	8350.t04528	9629.t04543	11667.t04521
4457	8350.t04529	9629.t04544	11667.t04522
4458	8350.t04530	9629.t04545	11667.t04523
4459	8350.t04531	9629.t04546	11667.t04524
4460	8350.t04532	9629.t04547	11667.t04525
4461	8350.t04533	9629.t04548	11667.t04526
4462	8350.t04534	9629.t04549	11667.t04527
4463	8350.t04535	9629.t04550	11667.t04528
4464	8350.t04537	9629.t04552	11667.t04530
4465	8350.t04538	9629.t04553	11667.t04531
4466	8350.t04539	9629.t04554	11667.t04532
4467	8350.t04540	9629.t04555	11667.t04533
4468	8350.t04541	9629.t04556	11667.t04534
4469	8350.t04542	9629.t04557	11667.t04535
4470	8350.t04543	9629.t04558	11667.t04536
4471	8350.t04544	9629.t04559	11667.t04537
4472	8350.t04545	9629.t04560	11667.t04538
4473	8350.t04546	9629.t04561	11667.t04539
4474	8350.t04547	9629.t04562	11667.t04540
4475	8350.t04549	9629.t04564	11667.t04541
4476	8350.t04550	9629.t04565	11667.t04542
4477	8350.t04551	9629.t04566	11667.t04543
4478	8350.t04552	9629.t04567	11667.t04544
4479	8350.t04553	9629.t04568	11667.t04545
4480	8350.t04554	9629.t04569	11667.t04546
4481	8350.t04555	9629.t04570	11667.t04547
4482	8350.t04556	9629.t04571	11667.t04548
4483	8350.t04557	9629.t04572	11667.t04549
4484	8350.t04558	9629.t04573	11667.t04550
4485	8350.t04559	9629.t04574	11667.t04551
4486	8350.t04560	9629.t04575	11667.t04552
4487	8350.t04561	9629.t04576	11667.t04553
4488	8350.t04562	9629.t04577	11667.t04554
4489	8350.t04563	9629.t04578	11667.t04555
4490	8350.t04564	9629.t04579	11667.t04556
4491	8350.t04565	9629.t04580	11667.t04557
4492	8350.t04566	9629.t04581	11667.t04558
4493	8350.t04567	9629.t04582	11667.t04559
4494	8350.t04568	9629.t04583	11667.t04560
4495	8350.t04569	9629.t04584	11667.t04561
4496	8350.t04570	9629.t04585	11667.t04562
4497	8350.t04572	9629.t04587	11667.t04563
4498	8350.t04573	9629.t04588	11667.t04564
4499	8350.t04574	9629.t04589	11667.t04565
4500	8350.t04575	9629.t04590	11667.t04566
4501	8350.t04576	9629.t04591	11667.t04567
4502	8350.t04577	9629.t04592	11667.t04568
4503	8350.t04578	9629.t04593	11667.t04569
4504	8350.t04579	9629.t04594	11667.t04570
4505	8350.t04580	9629.t04595	11667.t04571
4506	8350.t04581	9629.t04596	11667.t04572
4507	8350.t04582	9629.t04597	
4508	8350.t04583	9629.t04598	11667.t04573
4509	8350.t04584	9629.t04599	11667.t04574
4510	8350.t04585	9629.t04600	11667.t04575
4511	8350.t04586	9629.t04601	11667.t04576
4512	8350.t04587	9629.t04602	11667.t04577
4513	8350.t04588	9629.t04603	11667.t04578
4514	8350.t04589	9629.t04604	11667.t04579
4515	8350.t04590	9629.t04605	11667.t04580
4516	8350.t04591	9629.t04606	11667.t04581
4517	8350.t04592	9629.t04607	11667.t04582
4518	8350.t04593	9629.t04608	11667.t04583
4519	8350.t04594	9629.t04610	11667.t04585
4520	8350.t04595	9629.t04612	11667.t04587
4521	8350.t04596	9629.t04613	11667.t04588
4522	8350.t04597	9629.t04614	11667.t04589
4523	8350.t04598	9629.t04615	11667.t04590
4524	8350.t04599	9629.t04616	11667.t04591
4525	8350.t04600	9629.t04617	11667.t04592
4526	8350.t04601	9629.t04618	11667.t04593
4527	8350.t04602	9629.t04619	11667.t04594
4528	8350.t04603	9629.t04620	11667.t04595
4529	8350.t04604	9629.t04621	11667.t04596
4530	8350.t04605	9629.t04622	11667.t04597
4531	8350.t04606	9629.t04623	11667.t04598
4532	8350.t04607	9629.t04624	11667.t04599
4533	8350.t04608	9629.t04625	11667.t04600
4534	8350.t04609	9629.t04626	11667.t04601
4535	8350.t04610	9629.t04627	11667.t04602
4536	8350.t04611	9629.t04628	11667.t04603
4537	8350.t04612	9629.t04629	11667.t04604
4538	8350.t04613	9629.t04630	11667.t04605
4539	8350.t04614	9629.t04631	11667.t04606
4540	8350.t04615	9629.t04632	11667.t04607
4541	8350.t04616	9629.t04633	11667.t04608
4542	8350.t04617	9629.t04634	11667.t04609
4543	8350.t04618	9629.t04635	11667.t04610
4544	8350.t04619	9629.t04637	11667.t04612
4545	8350.t04620	9629.t04638	11667.t04613
4546	8350.t04621	9629.t04639	11667.t04614
4547	8350.t04622	9629.t04640	11667.t04615
4548	8350.t04623	9629.t04641	11667.t04616
4549	8350.t04624	9629.t04642	11667.t04617
4550	8350.t04625	9629.t04643	11667.t04618
4551	8350.t04626	9629.t04644	11667.t04619
4552	8350.t04627	9629.t04645	11667.t04620
4553	8350.t04629	9629.t04646	11667.t04622
4554	8350.t04630	9629.t04648	11667.t04623
4555	8350.t04631	9629.t04649	11667.t04624
4556	8350.t04632	9629.t04650	11667.t04625
4557	8350.t04633	9629.t04651	11667.t04626
4558	8350.t04634	9629.t04652	11667.t04627
4559	8350.t04635	9629.t04653	11667.t04628
4560	8350.t04636	9629.t04654	11667.t04629
4561	8350.t04637	9629.t04655	11667.t04630
4562	8350.t04638	9629.t04656	11667.t04631
4563	8350.t04639	9629.t04657	11667.t04632
4564	8350.t04640	9629.t04658	11667.t04633
4565	8350.t04641	9629.t04659	11667.t04634
4566	8350.t04642	9629.t04660	11667.t04635
4567	8350.t04643	9629.t04661	11667.t04636
4568	8350.t04644	9629.t04662	11667.t04637
4569	8350.t04645	9629.t04663	11667.t04638
4570	8350.t04646	9629.t04664	11667.t04639
4571	8350.t04647	9629.t04665	11667.t04640
4572	8350.t04648	9629.t04666	11667.t04641
4573	8350.t04649	9629.t04667	11667.t04642
4574	8350.t04650	9629.t04668	11667.t04643
4575	8350.t04651	9629.t04669	11667.t04644
4576	8350.t04652	9629.t04670	11667.t04645
4577	8350.t04653	9629.t04671	11667.t04646
4578	8350.t04655	9629.t04673	11667.t04648
4579	8350.t04656	9629.t04674	11667.t04649
4580	8350.t04657	9629.t04675	11667.t04650
4581	8350.t04658	9629.t04676	11667.t04651
4582	8350.t04659	9629.t04677	11667.t04652
4583	8350.t04660	9629.t04678	11667.t04653
4584	8350.t04661	9629.t04679	11667.t04654
4585	8350.t04662	9629.t04680	11667.t04655
4586	8350.t04663	9629.t04681	11667.t04656
4587	8350.t04664	9629.t04682	11667.t04657
4588	8350.t04665	9629.t04683	11667.t04658
4589	8350.t04666	9629.t04684	11667.t04659
4590	8350.t04667	9629.t04685	11667.t04660
4591	8350.t04668	9629.t04686	11667.t04661
4592	8350.t04669	9629.t04687	11667.t04662
4593	8350.t04670	9629.t04688	11667.t04663
4594	8350.t04671	9629.t04689	11667.t04664
4595	8350.t04672	9629.t04690	11667.t04665
4596	8350.t04673	9629.t04691	11667.t04666
4597	8350.t04674	9629.t04692	11667.t04667
4598	8350.t04675	9629.t04693	11667.t04668
4599	8350.t04676	9629.t04694	11667.t04669
4600	8350.t04677	9629.t04695	11667.t04670
4601	8350.t04678	9629.t04696	11667.t04671
4602	8350.t04680	9629.t04698	11667.t04672
4603	8350.t04681	9629.t04699	11667.t04673
4604	8350.t04682	9629.t04700	11667.t04674
4605	8350.t04683	9629.t04701	11667.t04675
4606	8350.t04684	9629.t04702	11667.t04676
4607	8350.t04685	9629.t04703	11667.t04677
4608	8350.t04686	9629.t04704	11667.t04678
4609	8350.t04687	9629.t04705	11667.t04679
4610	8350.t04688	9629.t04706	11667.t04680
4611	8350.t04689	9629.t04707	11667.t04681
4612	8350.t04690	9629.t04708	11667.t04682
4613	8350.t04691	9629.t04709	11667.t04683
4614	8350.t04692	9629.t04710	11667.t04684
4615	8350.t04693	9629.t04711	11667.t04685
4616	8350.t04694	9629.t04712	11667.t04686
4617	8350.t04695	9629.t04713	11667.t04687
4618	8350.t04696	9629.t04714	11667.t04688
4619	8350.t04697	9629.t04715	11667.t04689
4620	8350.t04698	9629.t04716	11667.t04690
4621	8350.t04699	9629.t04717	11667.t04691
4622	8350.t04700	9629.t04718	11667.t04692
4623	8350.t04701	9629.t04719	11667.t04693
4624	8350.t04702	9629.t04720	11667.t04694
4625	8350.t04703	9629.t04721	11667.t04695
4626	8350.t04704	9629.t04722	11667.t04696
4627	8350.t04705	9629.t04723	11667.t04697
4628	8350.t04706	9629.t04724	11667.t04698
4629	8350.t04707	9629.t04725	11667.t04699
4630	8350.t04708	9629.t04726	11667.t04700
4631	8350.t04709	9629.t04727	11667.t04701
4632	8350.t04710	9629.t04728	11667.t04702
4633	8350.t04711	9629.t04729	11667.t04703
4634	8350.t04712	9629.t04730	11667.t04704
4635	8350.t04713	9629.t04731	11667.t04705
4636	8350.t04714	9629.t04732	11667.t04706
4637	8350.t04715	9629.t04733	11667.t04707
4638	8350.t04716	9629.t04734	11667.t04708
4639	8350.t04717	9629.t04735	11667.t04709
4640	8350.t04718	9629.t04736	11667.t04710
4641	8350.t04720	9629.t04738	11667.t04712
4642	8350.t04721	9629.t04739	11667.t04713
4643	8350.t04722	9629.t04740	11667.t04714
4644	8350.t04723	9629.t04741	11667.t04715
4645	8350.t04724	9629.t04742	11667.t04716
4646	8350.t04725	9629.t04743	11667.t04717
4647	8350.t04726	9629.t04744	11667.t04718
4648	8350.t04727	9629.t04745	11667.t04719
4649	8350.t04728	9629.t04746	11667.t04720
4650	8350.t04729	9629.t04747	11667.t04721
4651	8350.t04730	9629.t04748	11667.t04722
4652	8350.t04731	9629.t04749	11667.t04723
4653	8350.t04732	9629.t04750	11667.t04724
4654	8350.t04733	9629.t04751	11667.t04725
4655	8350.t04734	9629.t04752	11667.t04726
4656	8350.t04735	9629.t04753	11667.t04727
4657	8350.t04736	9629.t04754	11667.t04728
4658	8350.t04737	9629.t04755	11667.t04729
4659	8350.t04738	9629.t04756	11667.t04730
4660	8350.t04739	9629.t04757	11667.t04731
4661	8350.t04740	9629.t04758	11667.t04732
4662	8350.t04741	9629.t04759	11667.t04733
4663	8350.t04742	9629.t04760	11667.t04734
4664	8350.t04743	9629.t04761	11667.t04735
4665	8350.t04745	9629.t04763	11667.t04737
4666	8350.t04746	9629.t04764	11667.t04738
4667	8350.t04747	9629.t04765	11667.t04739
4668	8350.t04748	9629.t04766	11667.t04740
4669	8350.t04749	9629.t04767	11667.t04741
4670	8350.t04750	9629.t04768	11667.t04742
4671	8350.t04751	9629.t04769	11667.t04743
4672	8350.t04752	9629.t04770	11667.t04744
4673	8350.t04753	9629.t04771	11667.t04745
4674	8350.t04754	9629.t04772	11667.t04746
4675	8350.t04755	9629.t04773	11667.t04747
4676	8350.t04756	9629.t04774	11667.t04748
4677	8350.t04757	9629.t04775	11667.t04750
4678	8350.t04758	9629.t04776	11667.t04751
4679	8350.t04759	9629.t04777	11667.t04752
4680	8350.t04760	9629.t04778	11667.t04753
4681	8350.t04761	9629.t04779	11667.t04754
4682	8350.t04762	9629.t04780	11667.t04755
4683	8350.t04763	9629.t04781	11667.t04756
4684	8350.t04764	9629.t04782	11667.t04757
4685	8350.t04765	9629.t04783	11667.t04758
4686	8350.t04766	9629.t04784	11667.t04759
4687	8350.t04767	9629.t04785	11667.t04760
4688	8350.t04768	9629.t04786	11667.t04761
4689	8350.t04769	9629.t04787	11667.t04762
4690	8350.t04770	9629.t04788	11667.t04763
4691	8350.t04771	9629.t04789	11667.t04764
4692	8350.t04772	9629.t04790	11667.t04765
4693	8350.t04773	9629.t04791	11667.t04766
4694	8350.t04774	9629.t04792	11667.t04767
4695	8350.t04775	9629.t04793	11667.t04768
4696	8350.t04776	9629.t04794	11667.t04769
4697	8350.t04777	9629.t04795	11667.t04770
4698	8350.t04778	9629.t04796	11667.t04771
4699	8350.t04779	9629.t04797	11667.t04772
4700	8350.t04780	9629.t04798	11667.t04773
4701	8350.t04781	9629.t04799	11667.t04774
4702	8350.t04782	9629.t04800	11667.t04775
4703	8350.t04783	9629.t04801	11667.t04776
4704	8350.t04784	9629.t04802	11667.t04777
4705	8350.t04786	9629.t04804	11667.t04778
4706	8350.t04787	9629.t04805	11667.t04779
4707	8350.t04788	9629.t04806	11667.t04780
4708	8350.t04789	9629.t04807	11667.t04781
4709	8350.t04790	9629.t04808	11667.t04782
4710	8350.t04791	9629.t04809	11667.t04783
4711	8350.t04792	9629.t04810	11667.t04784
4712	8350.t04793	9629.t04811	11667.t04785
4713	8350.t04794	9629.t04812	11667.t04786
4714	8350.t04795	9629.t04813	11667.t04787
4715	8350.t04796	9629.t04814	11667.t04788
4716	8350.t04797	9629.t04815	11667.t04789
4717	8350.t04798	9629.t04816	11667.t04790
4718	8350.t04799	9629.t04817	11667.t04791
4719	8350.t04800	9629.t04818	11667.t04792
4720	8350.t04801	9629.t04819	11667.t04793
4721	8350.t04802	9629.t04820	11667.t04794
4722	8350.t04803	9629.t04821	11667.t04795
4723	8350.t04804	9629.t04822	11667.t04796
4724	8350.t04805	9629.t04823	11667.t04797
4725	8350.t04806	9629.t04824	11667.t04798
4726	8350.t04807	9629.t04825	11667.t04800
4727	8350.t04808	9629.t04826	11667.t04801
4728	8350.t04809	9629.t04827	11667.t04802
4729	8350.t04810	9629.t04828	11667.t04803
4730	8350.t04811	9629.t04829	11667.t04804
4731	8350.t04812	9629.t04830	11667.t04805
4732	8350.t04813	9629.t04831	11667.t04806
4733	8350.t04814	9629.t04832	11667.t04807
4734	8350.t04815	9629.t04833	11667.t04808
4735	8350.t04816	9629.t04834	11667.t04809
4736	8350.t04817	9629.t04835	11667.t04810
4737	8350.t04818	9629.t04836	11667.t04811
4738	8350.t04819	9629.t04837	11667.t04812
4739	8350.t04820	9629.t04838	11667.t04813
4740	8350.t04821	9629.t04839	11667.t04814
4741	8350.t04822	9629.t04840	11667.t04815
4742	8350.t04823	9629.t04841	11667.t04816
4743	8350.t04824	9629.t04842	11667.t04817
4744	8350.t04825	9629.t04843	11667.t04818
4745	8350.t04826	9629.t04844	11667.t04819
4746	8350.t04827	9629.t04845	11667.t04820
4747	8350.t04828	9629.t04846	11667.t04821
4748	8350.t04829	9629.t04847	11667.t04822
4749	8350.t04830	9629.t04848	11667.t04823
4750	8350.t04831	9629.t04849	11667.t04824
4751	8350.t04832	9629.t04850	11667.t04825
4752	8350.t04833	9629.t04851	11667.t04826
4753	8350.t04834	9629.t04852	11667.t04827
4754	8350.t04835	9629.t04853	11667.t04828
4755	8350.t04836	9629.t04854	11667.t04829
4756	8350.t04837	9629.t04855	11667.t04830
4757	8350.t04838	9629.t04856	11667.t04831
4758	8350.t04839	9629.t04857	11667.t04832
4759	8350.t04840	9629.t04858	11667.t04833
4760	8350.t04841	9629.t04859	11667.t04834
4761	8350.t04842	9629.t04860	11667.t04835
4762	8350.t04843	9629.t04861	11667.t04836
4763	8350.t04844	9629.t04862	11667.t04837
4764	8350.t04845	9629.t04863	11667.t04838
4765	8350.t04846	9629.t04864	11667.t04839
4766	8350.t04847	9629.t04865	11667.t04840
4767	8350.t04848	9629.t04866	11667.t04841
4768	8350.t04849	9629.t04867	11667.t04842
4769	8350.t04850	9629.t04868	11667.t04843
4770	8350.t04851	9629.t04869	11667.t04844
4771	8350.t04852	9629.t04870	11667.t04845
4772	8350.t04853	9629.t04871	11667.t04846
4773	8350.t04854	9629.t04872	11667.t04847
4774	8350.t04855	9629.t04873	11667.t04848
4775	8350.t04856	9629.t04874	11667.t04849
4776	8350.t04857	9629.t04875	11667.t04850
4777	8350.t04858	9629.t04876	11667.t04851
4778	8350.t04859	9629.t04877	11667.t04852
4779	8350.t04860	9629.t04878	11667.t04853
4780	8350.t04861	9629.t04879	11667.t04854
4781	8350.t04862	9629.t04880	11667.t04855
4782	8350.t04863	9629.t04881	11667.t04856
4783	8350.t04864	9629.t04882	11667.t04857
4784	8350.t04865	9629.t04883	11667.t04858
4785	8350.t04866	9629.t04884	11667.t04859
4786	8350.t04867	9629.t04885	11667.t04860
4787	8350.t04869	9629.t04887	11667.t04862
4788	8350.t04870	9629.t04893	11667.t04863
4789	8350.t04871	9629.t04888	11667.t04864
4790	8350.t04872	9629.t04889	11667.t04865
4791	8350.t04873	9629.t04890	11667.t04866
4792	8350.t04874	9629.t04891	11667.t04867
4793	8350.t04875	9629.t04892	11667.t04868
4794	8350.t04876	9629.t04894	11667.t04869
4795	8350.t04877	9629.t04895	11667.t04870
4796	8350.t04878	9629.t04896	11667.t04871
4797	8350.t04879	9629.t04897	11667.t04872
4798	8350.t04880	9629.t04898	11667.t04873
4799	8350.t04881	9629.t04899	11667.t04874
4800	8350.t04882	9629.t04900	11667.t04875
