653	151	-1	CDS
654	151	-1	LEFT_UTR
655	152	-1	MODEL
656	152	-1	CDS
657	152	-1	EXON
658	152	-1	LEFT_UTR
659	153	-1	MODEL
660	153	-1	EXON
661	153	-1	RIGHT_UTR
662	153	-1	CDS
663	153	-1	LEFT_UTR
664	154	-1	MODEL
665	154	-1	CDS
666	154	-1	LEFT_UTR
667	154	-1	EXON
668	155	-1	MODEL
669	155	-1	RIGHT_UTR
670	155	-1	CDS
671	155	-1	LEFT_UTR
672	155	-1	EXON
673	156	-1	MODEL
674	156	-1	EXON
675	156	-1	RIGHT_UTR
676	156	-1	CDS
677	156	-1	LEFT_UTR
678	157	-1	MODEL
679	157	-1	EXON
680	157	-1	RIGHT_UTR
681	157	-1	CDS
682	157	-1	LEFT_UTR
683	158	-1	MODEL
684	158	-1	RIGHT_UTR
685	158	-1	CDS
686	158	-1	EXON
687	158	-1	LEFT_UTR
688	159	-1	MODEL
689	159	-1	RIGHT_UTR
690	159	-1	CDS
691	159	-1	LEFT_UTR
692	159	-1	EXON
693	160	-1	MODEL
694	160	-1	RIGHT_UTR
695	160	-1	CDS
696	160	-1	LEFT_UTR
697	160	-1	EXON
698	161	-1	MODEL
699	161	-1	CDS
700	161	-1	EXON
701	162	-1	MODEL
702	162	-1	RIGHT_UTR
703	162	-1	CDS
704	162	-1	EXON
705	162	-1	LEFT_UTR
706	163	-1	MODEL
707	163	-1	RIGHT_UTR
708	163	-1	CDS
709	163	-1	EXON
710	164	-1	MODEL
711	164	-1	EXON
712	164	-1	RIGHT_UTR
713	164	-1	CDS
714	164	-1	LEFT_UTR
715	165	-1	MODEL
716	165	-1	EXON
717	165	-1	RIGHT_UTR
718	165	-1	CDS
719	165	-1	LEFT_UTR
720	166	-1	MODEL
721	166	-1	RIGHT_UTR
722	166	-1	CDS
723	166	-1	EXON
724	166	-1	LEFT_UTR
725	167	-1	MODEL
726	167	-1	EXON
727	167	-1	CDS
728	168	-1	MODEL
729	168	-1	EXON
730	168	-1	RIGHT_UTR
731	168	-1	CDS
732	168	-1	LEFT_UTR
733	169	-1	MODEL
734	169	-1	RIGHT_UTR
735	169	-1	CDS
736	169	-1	EXON
737	169	-1	LEFT_UTR
738	170	-1	MODEL
739	170	-1	RIGHT_UTR
740	170	-1	CDS
741	170	-1	EXON
742	170	-1	LEFT_UTR
743	171	-1	MODEL
744	171	-1	RIGHT_UTR
745	171	-1	CDS
746	171	-1	EXON
747	171	-1	LEFT_UTR
748	172	-1	MODEL
749	172	-1	EXON
750	172	-1	RIGHT_UTR
751	172	-1	CDS
752	172	-1	LEFT_UTR
753	173	-1	MODEL
754	173	-1	EXON
755	173	-1	RIGHT_UTR
756	173	-1	CDS
757	173	-1	LEFT_UTR
758	174	-1	MODEL
759	174	-1	EXON
760	174	-1	RIGHT_UTR
761	174	-1	CDS
762	174	-1	LEFT_UTR
763	175	-1	MODEL
764	175	-1	EXON
765	175	-1	CDS
766	175	-1	LEFT_UTR
767	176	-1	MODEL
768	176	-1	EXON
769	176	-1	CDS
770	176	-1	LEFT_UTR
771	177	-1	MODEL
772	177	-1	RIGHT_UTR
773	177	-1	CDS
774	177	-1	EXON
775	177	-1	LEFT_UTR
776	0	-1	pseudogene
777	178	-1	pseudogenic_transcript
778	179	-1	pseudogenic_EXON
779	180	-1	MODEL
780	180	-1	RIGHT_UTR
781	180	-1	CDS
782	180	-1	EXON
783	180	-1	LEFT_UTR
784	181	-1	MODEL
785	181	-1	EXON
786	181	-1	RIGHT_UTR
787	181	-1	CDS
788	181	-1	LEFT_UTR
789	182	-1	MODEL
790	182	-1	EXON
791	182	-1	RIGHT_UTR
792	182	-1	CDS
793	182	-1	LEFT_UTR
